date,7AM,8AM,9AM,10AM,11AM,12PM,1PM,2PM,3PM,4PM,5PM,6PM,7PM,8PM
2026-05-18,0.24153456349767805,0.767608405331443,0.45608151310552547,0.7039214806226185,0.7699437035866512,0.9015502662077579,0.858614314232304,0.6504776836010827,0.8450502181172096,0.6695889276688443,0.5221342371993641,0.4139981769058787,0.2785110979074146,0.060681131652808376
2026-05-19,0.15080102888271485,0.7759166986653439,0.5457392348141072,0.7126488199335048,0.7609449443771763,0.9322322523985638,0.8505783238315857,0.6984592974880652,0.8000051715597449,0.7475792233006461,0.4826835725141674,0.3994889012351684,0.23148639714438007,0.1401910870357997
2026-05-20,0.1965259756578104,0.7505865938462501,0.4976782578132134,0.6710167172030952,0.8334877156633009,0.9376287228898316,0.8707131275472072,0.6886669998363685,0.8135185069881017,0.7026053862989077,0.4616980660702206,0.37486019582143104,0.20299428617318346,0.062407168030401666
2026-05-21,0.24773568977877874,0.802470403177961,0.4670302432771264,0.7130920740759834,0.8428245209871439,0.966163391390843,0.8960589874956407,0.71522525389055,0.8304575352330319,0.7231832904801297,0.5082189434387772,0.3866573846657907,0.2990696461646046,0.05258757712329774
2026-05-22,0.2226541634870084,0.8430373706835698,0.5166449262385486,0.6885797630342128,0.7875832334319635,0.99141595084203,0.9149464405703964,0.6831443410300464,0.7538474515997471,0.6896522859790838,0.5010506770599318,0.37553840647796005,0.2490404748531985,0.1484986091115943
2026-05-25,0.2093598704041031,0.8305893828383073,0.5424621821545259,0.6819869727029029,0.7832695199489343,0.9284652362384065,0.9142068295823921,0.6511529826322563,0.8006087922957806,0.7274308530631791,0.5378154505823712,0.3758599875556149,0.2547791921702731,0.12864998270873546
2026-05-26,0.17341606111924607,0.8358101900492896,0.5080881420074059,0.7165583389119058,0.7563512179581351,0.9932360287321036,0.909098040141602,0.730683594103781,0.790604509553546,0.7109491045086966,0.5038259908153983,0.37696652024528937,0.2584944997580331,0.075813763982651
2026-05-27,0.16067842360740953,0.7609346385130066,0.49777451763904745,0.6768174704910219,0.7811124032004187,0.9695089795988867,0.8682960879653259,0.6678320010231386,0.8281371420943927,0.6532619085067,0.46888962176808124,0.3714673138469804,0.22996409955301828,0.1346661261825417
2026-05-28,0.22002349892803577,0.8361135196293055,0.5209979870652649,0.7242610683376762,0.7616652788444832,0.9022944920933853,0.8662382973869445,0.7353926229596843,0.8404743112318478,0.7133343937969047,0.5148467408976084,0.4078921235310408,0.2896426056100175,0.13355142783527102
2026-05-29,0.20296606497953323,0.8177073365384491,0.5000257878405818,0.652996667825991,0.8355616149982392,0.9867036888006042,0.9383216779192761,0.7021186813311306,0.7883290543546955,0.716334498359618,0.5408481297870061,0.38127515524741146,0.26226202979378227,0.12261585022726332
2026-06-01,0.21957489568020935,0.7659924940557993,0.46106614733362006,0.6824490157316678,0.7839701708732929,0.9442603747738323,0.9411481667838355,0.6782671478871661,0.8243852089732208,0.658418687535535,0.49300416019131893,0.43431341915043803,0.28390007720178684,0.08999282234069202
2026-06-02,0.16643876750283168,0.8155879917175305,0.4601861957525911,0.6813116586616892,0.8176313126132881,0.9288078309632345,0.8581775009133301,0.6624520807999853,0.82471772105113,0.6577135842100481,0.521312395767437,0.3694019660572529,0.282634755691619,0.08531842309602758
2026-06-03,0.2411566396856219,0.814951734617283,0.49879416243526364,0.7327668483120529,0.8282079869192288,0.9030816047910785,0.8556446567283951,0.6683773905825382,0.8029094515308612,0.6836786816690783,0.515968704660638,0.4277599779016818,0.23124753775444376,0.14890064372122025
2026-06-04,0.1980629781675035,0.7692867865151678,0.499494474181867,0.7387310371030283,0.8043143531815784,0.9648861319579647,0.9122795946021687,0.6576453304581553,0.7801362726455704,0.6893909824834269,0.5336838471558728,0.3568884530373937,0.2736672143038177,0.08702654862907977
2026-06-05,0.222094367795359,0.7629297036269753,0.5004813912259942,0.6669340022059025,0.822849428867563,0.9761679016470833,0.8553284490745493,0.6861436493062031,0.7790853389169878,0.6990864919390587,0.5243103711608202,0.39339328690634023,0.20540844773848912,0.06044580482591203
2026-06-08,0.21575178214505533,0.8029372032752808,0.5332829102594253,0.6988554787964895,0.849534034106351,0.9940691404862801,0.9122323379886856,0.662396402329422,0.7507464399746956,0.7435386099509272,0.4851271585939959,0.44519947431035134,0.2515629253810601,0.1030908532899073
2026-06-09,0.2285325020755785,0.7835265994001882,0.5451658412212669,0.7374025577259251,0.8188369059424292,0.9956078320893694,0.9499091300719686,0.7497566765131597,0.8031644067804597,0.6606930408058874,0.5351730491667572,0.36705285158109663,0.2861277385228943,0.12101988571481917
2026-06-10,0.1536703747599032,0.7903714016213266,0.4716946180982545,0.7257499659927003,0.7962703765070377,0.9698607008262791,0.9419838121544967,0.7031038564871618,0.8348881225142274,0.7432870500209806,0.47062988732135347,0.3851904684536094,0.21744322355756468,0.11065580227149163
2026-06-11,0.23417188272950495,0.7859393203341651,0.45311614513584386,0.7264327816435688,0.840283540474382,0.9863801989083028,0.9227666727090769,0.7262441419216745,0.8135272073661689,0.7186547119704336,0.4781229172171073,0.39614969123789373,0.2907888442901149,0.1319864354258446
2026-06-12,0.2489692682395997,0.8053164215851296,0.4661468367487808,0.6654472729098483,0.7735252303899697,0.98332419979713,0.8530844843138963,0.7400812255932554,0.7729897602339213,0.7241206320291761,0.4738611021786791,0.395266064668488,0.28526134087112703,0.1402179448467184
2026-06-15,0.1981242847471125,0.8403595699904988,0.48418097988981873,0.6862741145834378,0.8197628345634078,0.9741328748133786,0.8736799709613452,0.6843469668451008,0.803445759614196,0.7194593035381536,0.47066054512582345,0.4114251791062995,0.2064054626805334,0.12027040677284717
2026-06-16,0.18417823227542973,0.8277797989156267,0.5187932014990576,0.7016018702234066,0.8065870387593375,0.9959982524183189,0.9422327409196634,0.7227312873157836,0.8256135714878552,0.6556497661210174,0.4571327471684863,0.37010419254607996,0.2502819252229297,0.08427725291851196
2026-06-17,0.2179925820099117,0.762736561314359,0.5451475654992055,0.7307282523651898,0.8399749448309506,0.9292143314381625,0.8773231423925034,0.7464340440000454,0.7766458434913094,0.6895352054869621,0.5462531710477845,0.360157652233944,0.2600240669219255,0.05790257110570908
2026-06-18,0.16645875149513398,0.8091572321163479,0.47160484321170737,0.7178538059224226,0.8291918449862548,0.9307705358889986,0.8620543809473634,0.7066420636642718,0.7671137984610026,0.6935284648408092,0.5040008064226362,0.40437428818932075,0.2658103978064159,0.10466951280457386
2026-06-19,0.18790007527196698,0.8141381868380955,0.4916673748424266,0.6708001581639053,0.7620079394664029,0.9965246187981722,0.9081793893653075,0.7347911882933691,0.8281523267187213,0.6788531297649443,0.45247389637118396,0.3932775679508585,0.2240886109845817,0.09500497911265478
2026-06-22,0.23784811154641894,0.7821669342815013,0.4847976383711803,0.6532665304195201,0.8040157785947984,0.916705616773407,0.9471605042523575,0.6876157242185317,0.8266322808622453,0.7104252479433265,0.46294404521513205,0.3563955473702635,0.21183714442779353,0.08970887256221388
2026-06-23,0.19368189421361698,0.7900830604573993,0.5149392402287705,0.7222857751076591,0.8150947425566957,0.9833964502973153,0.8547331926384131,0.6573447449182265,0.7647360633804049,0.6750900789362165,0.5466231862865132,0.39205493958829135,0.21237792809041584,0.07449084333928799
2026-06-24,0.23371220643458074,0.7678237586553865,0.5109025555954719,0.7131231926664916,0.8276455548057648,0.9614846465060942,0.9460299946728954,0.7393387620281312,0.7764416845872688,0.6879183686558953,0.4513326745022863,0.4090526801095853,0.23640556039337082,0.13812663759231375
2026-06-25,0.23637707219991716,0.8091153560262045,0.4847029842536652,0.6769704885944585,0.7581867568337222,0.9496454251744756,0.9146553854396702,0.6666345611334081,0.7657829568393123,0.6980194628214118,0.5038598182640035,0.39516897155152725,0.21224901870342366,0.14250873882522905
2026-06-26,0.18983311057986801,0.8253367126279028,0.5120564296815856,0.7058139495595773,0.8228077067147114,0.9874025002746293,0.9321807466939199,0.7457819014987237,0.8275812665995559,0.6563492276093921,0.49423346258740375,0.41200109702394994,0.24087795894509054,0.12361338202998814
2026-06-29,0.23136503792474705,0.7943453678444246,0.4980686984629933,0.6650740812714516,0.8253795480866685,0.9725292401746016,0.9288551830639469,0.7194267217511996,0.7969391510047354,0.7113802950851812,0.47792387872353437,0.3697857836905483,0.2868948548801369,0.11676741453065449
2026-06-30,0.1596727467558863,0.7950634592507828,0.5129360471543888,0.7185018334846947,0.8093245578934731,0.9817822043508189,0.884269000208676,0.7353996103292527,0.7651909460100026,0.6814805578138189,0.5067656568852587,0.4476693808875256,0.2667947467911166,0.14513628317096794
2026-07-01,0.15933485854036336,0.7799655285375817,0.5419800414445913,0.744552014774758,0.8235481553048508,0.9388055310519319,0.9065466068782722,0.7311977592783101,0.7523375127176553,0.7452546943902729,0.49321497733749964,0.3701665851659322,0.2979213985114965,0.12404873917326706
2026-07-02,0.1853931360137631,0.8264722333013341,0.5268252825660322,0.7172773746688008,0.7996021538440118,0.9455594095191615,0.9102361176446495,0.6618801084954553,0.7928100195078996,0.6721550133760696,0.46448124308380423,0.36348517670963165,0.20469722403016516,0.1263565568067666
2026-07-03,0.15614528946192113,0.8374312907467488,0.5334227613147942,0.6825414172071363,0.8487358680244261,0.9084220611377885,0.8874983829288043,0.722181001790738,0.7791700474407719,0.746416782316297,0.46135862363885843,0.4467200884589058,0.22761597586556795,0.07400069869485926
2026-07-06,0.19550717281418628,0.8435014997586101,0.4977041733622336,0.7392866840121194,0.8479887213309232,0.9649043588808343,0.9155452595524062,0.7047788098153729,0.7590210693200186,0.6721283854379326,0.4515966179636766,0.43192387484535316,0.21287741568186494,0.11590671560610279
2026-07-07,0.22526043175938934,0.8240816970324354,0.530011157458531,0.7081350517367438,0.8371469926719286,0.928436334943865,0.9134110681472332,0.7027514521372271,0.8365872122638565,0.6521103188989439,0.5034706837031562,0.37718032802196366,0.22134479297417572,0.11842969848704187
2026-07-08,0.21017128174917962,0.8033143260717863,0.5455474843019252,0.7192026769919124,0.7940774586030673,0.9771142124440374,0.8613213785340944,0.6864102888981559,0.8230406496665061,0.7499076134126292,0.4543664680958632,0.3814147797258353,0.25213674849165674,0.08149606653943037
2026-07-09,0.239618964956595,0.7975887602344106,0.45410394608689947,0.6800385074200871,0.7667207894246965,0.9009124056577702,0.9422667136512354,0.6682105159675853,0.7861838982659143,0.6616937826048406,0.46613883293119046,0.42308312799734393,0.2182862961255776,0.10419920022130587
2026-07-10,0.209159871204884,0.8052365062073134,0.45903874388160604,0.6676056712423981,0.8239495495683136,0.9178042331657192,0.8975928743659752,0.6542898660667528,0.787622309646741,0.6800383737033258,0.5106301679645441,0.4389155745080114,0.2189524826509329,0.08633048990871056
2026-07-13,0.24282042417551497,0.8478588141771554,0.4859390489672865,0.7249381562000508,0.7817324076824087,0.985287721573811,0.9020575061918606,0.6882448241436814,0.7914864848277117,0.6864864733225366,0.4911179407532523,0.37368997357666667,0.27810074551471914,0.09639621185469618
2026-07-14,0.1800980641259548,0.7871717920659904,0.5247205567473645,0.6519865838117553,0.7573707661046707,0.9855001120903928,0.917772385541268,0.7348524087497658,0.7641180208395945,0.7083004947304605,0.5172347156536181,0.4484075993701983,0.20520367939257153,0.11770881185891503
2026-07-15,0.23066049020797755,0.759887015573004,0.529636767605012,0.670068304134747,0.7716392723940213,0.9060177885801556,0.8802029940231294,0.6559625909567508,0.7842284182341018,0.7009056967935908,0.5134517068883141,0.3577148704776837,0.2875280814423409,0.059347913498867755
2026-07-16,0.22441258248133536,0.8425463756491967,0.498969985478943,0.6614231594094234,0.8367727948400292,0.9578895807480784,0.8977112594817905,0.6917521677138025,0.7702280706597562,0.6637022977663768,0.5424534695794121,0.4214300145206684,0.28005519894824177,0.09117924636315256
2026-07-17,0.24955327019353857,0.8146921046195683,0.5174870902018223,0.7018062449448575,0.8085401963052872,0.9072730785211239,0.9163074791633777,0.7029878912721919,0.790876183424976,0.7058092962635043,0.5018756667618778,0.4283675535389616,0.22285415796904404,0.12035080993080066
2026-07-20,0.19575722925337496,0.8016108135949956,0.5056323653520007,0.738771514691165,0.80561373541138,0.9837524965525525,0.9036621691264828,0.7153646601828303,0.7542080725727717,0.6842764412823978,0.47366011122563495,0.4173569252835187,0.26049286718677045,0.06564421186152385
2026-07-21,0.20024147130321368,0.8319179294830122,0.4752296487214495,0.6564653903794117,0.790072224871543,0.9273208487150654,0.9147071450046368,0.7297659308920291,0.7537223159860392,0.7479623504389163,0.474342226605117,0.4255750481390729,0.22037943318313458,0.09368415177357188
2026-07-22,0.19079163938784202,0.7615288662784684,0.4843254289464333,0.7302845996974625,0.7595566750370548,0.9040717008583333,0.8992106942735256,0.6757356504708353,0.779347975158387,0.6891291971089571,0.4770821023112232,0.3594788858328605,0.2964055426925195,0.14905377897247524
2026-07-23,0.15915069525801817,0.7889680152145176,0.5176388881735532,0.7102956113345309,0.8301757457709412,0.9619721146862833,0.8763688162869546,0.7251558415679871,0.8133388643102177,0.6943703261558681,0.534263916131872,0.3670841637402494,0.26008610579606134,0.07520867815175271
2026-07-24,0.15650489485244087,0.8406441214893463,0.4712768817989277,0.6692097339934003,0.7715406042210589,0.911930550961555,0.9275179618059008,0.7122962811940369,0.8006998903063013,0.6849848036972576,0.5481151578312656,0.36750768119656446,0.2602886532587893,0.09866919698515175
2026-07-27,0.16475372591434945,0.7838275191912072,0.49913242316665923,0.6883071968308161,0.8451822126831812,0.908469522363887,0.9367605243052441,0.6727024712375091,0.797003973079255,0.6653382888706065,0.4611687581943404,0.42324912511717916,0.22643674944231562,0.05555097223000837
2026-07-28,0.24328474266960132,0.8217383159885088,0.5197396118143516,0.6737348272054335,0.7809074106108977,0.9892126091246599,0.9073240334757668,0.7143298409760472,0.756087205063319,0.7052830253536035,0.5454609905365437,0.417879205254055,0.20728692180726194,0.05152046223057508
2026-07-29,0.1685871499377683,0.7837817827629974,0.537235818679465,0.747954182125001,0.8265759672957363,0.9892278301002388,0.8786231145018623,0.7381264238306658,0.832850168361822,0.6605360212377126,0.4631651635655874,0.37950823799390987,0.29005590247082436,0.08523724642963805
2026-07-30,0.23339723245292354,0.8424410559211772,0.512251267932601,0.7135385688931386,0.8464852250989146,0.9557411176278062,0.8791969613361742,0.6648357284023667,0.7983543901333477,0.6832593948639106,0.5208076541140553,0.39857824794623004,0.28372480284801654,0.10393698513567487
2026-07-31,0.20555006960390507,0.791349283960459,0.492110727194912,0.6604691025028534,0.8457545311782514,0.9283814350640636,0.8666261856433185,0.7306609856962917,0.7781597486216912,0.7143232994172467,0.47898761203735385,0.3531441276237176,0.2477469695739915,0.11030562009267672
2026-08-03,0.17769499287996163,0.7869186871054009,0.5145617220385894,0.6731692869158469,0.8079950645711562,0.9008946948948058,0.916410560456591,0.7105924499983809,0.7895504172112331,0.7127470702134461,0.45777046333126387,0.37676016254752565,0.2152108704247237,0.08699791414582665
2026-08-04,0.23168657147764968,0.7752436397165888,0.4685781142152414,0.7257665326601549,0.7515726207523301,0.9045928265810237,0.9283625665566264,0.662098634822168,0.7626826992902777,0.659396999756987,0.5300778948836967,0.37028515524898237,0.2890056956799038,0.12378265745598646
2026-08-05,0.15743993173810727,0.8179366934022911,0.5363178135148248,0.6620014524735242,0.8417026199547698,0.9741235239295489,0.9427992724749892,0.7336957527231163,0.7930081050462471,0.7380774792112051,0.5248732842625288,0.41809247061338706,0.2980353354185654,0.09552762085022891
2026-08-06,0.23835589267009027,0.7923650710175685,0.4504696789901758,0.7361201841337364,0.847973443118164,0.9329049780809304,0.9170996953777013,0.7356980235573591,0.8295231825554518,0.7334036353124217,0.46969317032178765,0.39324010662395975,0.24328373324463348,0.10565139509334215
2026-08-07,0.1852807637879317,0.8057357529062982,0.47513232370772646,0.6867705681926266,0.8241045748116844,0.9649099184244768,0.8631430597239843,0.7468012649162763,0.7992913881579505,0.660556458710415,0.5488081326777303,0.42463330976746927,0.26619919413444,0.07099278956891547
2026-08-10,0.20395864103751213,0.8053098686599709,0.4837500736559696,0.7183090519337763,0.802757996940989,0.9088138084377452,0.8731634714519425,0.6747070549424997,0.7750927474675638,0.6535782746317675,0.4663376412724829,0.39654645497224456,0.2863773579440633,0.05751240162640622
2026-08-11,0.22590728234411123,0.8392073500665199,0.469709566447468,0.670816787411211,0.788237312044719,0.985798367135334,0.8831391987578349,0.6662940290999876,0.7886173670932088,0.7456094988337907,0.4993295458673466,0.42289367292235347,0.25441915405220517,0.10973203308681481
2026-08-12,0.18629667618408408,0.7992521729172487,0.5101380586194992,0.6938124768041245,0.8256179426052147,0.9046363195580412,0.8871531582485647,0.6890477793878084,0.771759718681876,0.7100890400473908,0.5139874937834267,0.4001698896593713,0.2453945059361466,0.1446579490916487
2026-08-13,0.2274372666992481,0.8301837871646675,0.4750289606751886,0.6899186673007142,0.7969096818509536,0.917407708506186,0.9392852635214866,0.6852154190091122,0.8299527349877818,0.6683717586963517,0.4709356325684754,0.4499768219119351,0.21034454983255782,0.08037569387557603
2026-08-14,0.20088514440458655,0.7612466706538566,0.45377689646328795,0.7214663641594621,0.8441379834471285,0.975464627422605,0.9069615759503913,0.7489328286899026,0.7679969583108013,0.6762340179792053,0.5250682870860459,0.36870968692781003,0.2544812276404399,0.05545835547246382
2026-08-17,0.17642313685281602,0.8034916204182271,0.4825591623487058,0.7067683310329747,0.8483603881324578,0.9817654745370419,0.870445253736692,0.7036616485409666,0.8199067510256414,0.6923130487082436,0.48410016786446697,0.4076675548992426,0.2910924842802639,0.1346029099105397
2026-08-18,0.23439202618587757,0.8023575081143749,0.5286018626163318,0.7305962376482239,0.7516157358319644,0.9039773176543504,0.8893417106772128,0.6834848086757243,0.7934708620487272,0.6751441183035956,0.5194564402375239,0.3541552634479682,0.2606930209658029,0.14587270986885936
2026-08-19,0.23622973836943872,0.7860755175782043,0.4514614133794953,0.7362096605218658,0.8013261313025067,0.9938018954436305,0.8630695913911928,0.6677909564935668,0.7854821146592531,0.6669336840979149,0.5125969870287972,0.3789825622036267,0.2875334893144734,0.06141180671824656
2026-08-20,0.16750162968743199,0.79214845648945,0.4666531039283062,0.7080197012487289,0.8413638871478311,0.9114491117813173,0.8916217405463235,0.6593681016876562,0.7562866660007718,0.6624022184069844,0.475592859492619,0.3920066149057753,0.28732494329982794,0.10382653810788844
2026-08-21,0.2099652858938088,0.7814102594751217,0.4542363079267281,0.7442264159879437,0.7863099521348649,0.989189607065273,0.897268804796729,0.689049468400409,0.8427575783476443,0.7345078847199451,0.4830494465235547,0.40676352809518207,0.2007700868826004,0.06017291617510976
2026-08-24,0.194812020171416,0.7672484007852503,0.4675191611429057,0.6859377465268555,0.830545198322671,0.9971270461876028,0.9491040419801134,0.7207373379006754,0.7659964266391669,0.651996030559058,0.5161333484018027,0.40445092524345294,0.28376243960598707,0.07139541489680164
2026-08-25,0.17513445705231553,0.8244812688635166,0.48918894245353467,0.7188793067029956,0.8219130569161467,0.9640160549127251,0.9384553531046539,0.6862532635123602,0.7513460723810801,0.73378614619028,0.5146821603750805,0.37543176529599,0.27173502123642873,0.12203638460286713
2026-08-26,0.16710832441418683,0.8435159086381089,0.4797079211950413,0.6785333865679598,0.794267070935765,0.9388139740024072,0.8894109310707191,0.6981700373122491,0.7856640511365331,0.727855714268041,0.47067670241008835,0.3587843206410347,0.23266655443388484,0.12833397086847564
2026-08-27,0.20498904994850867,0.7865632058451686,0.5397689308552663,0.7152070683724898,0.8128591093081357,0.9405889838323053,0.9196243464607776,0.6551025738328159,0.8053850718714894,0.6507814127146254,0.45993798045258866,0.3646255522595384,0.2951585821451924,0.0942840208691193
2026-08-28,0.209836433424204,0.8265179354177361,0.4875666038739312,0.6671317884687306,0.7600937872097044,0.9959686866545131,0.9425444401832337,0.700910490071721,0.815046300331353,0.655156384033118,0.5220587737973438,0.4304472625513165,0.2582764610766601,0.10820739649594373
2026-08-31,0.186731885050625,0.8277943408278697,0.5455088297007378,0.7035425431435481,0.7946887273262001,0.9795127917058798,0.9004404523047782,0.6628464564495228,0.7809715587873902,0.6662679385175737,0.49914477751319447,0.4344875638309011,0.2746095431888407,0.13224003254387673
2026-09-01,0.15145846798522133,0.8468546633992079,0.4773724147369705,0.6844910883295898,0.78457362195754,0.940772426065707,0.9401774991972549,0.727352568269313,0.7550494127676147,0.7280374208666401,0.451391440972634,0.3937319850849982,0.26054580199125243,0.11687038556756076
2026-09-02,0.23883508114432836,0.8127722968048116,0.45220316700168733,0.7085523373679384,0.8464430820836437,0.9547714986071094,0.9357620202485811,0.7367920396289926,0.8211691975011649,0.6846276902353077,0.49776004931950274,0.4130492532394459,0.28342479944204935,0.0685624099871778
2026-09-03,0.2211925168841788,0.7783244981108514,0.5290317960622533,0.6929130256835997,0.8191340202060294,0.9493547793705045,0.910088085583632,0.6673996139890784,0.8349985440522995,0.7452315398786129,0.5456007117009565,0.41780760224842606,0.26752228067426637,0.05631599758607156
2026-09-04,0.24378275654478662,0.8324610804311064,0.54787673620733,0.7055372690506001,0.8357744770558181,0.9597890709713992,0.9116652911569737,0.6735882189148372,0.8214813174770853,0.681953570785991,0.5285988774965809,0.43562649626229977,0.23183889399612959,0.1334684827681321
2026-09-07,0.18049792769249956,0.8130459966355794,0.48656360954661015,0.7432919756498785,0.7732924499053112,0.9904469865917206,0.9359238648176196,0.7194182513015159,0.756755854441074,0.7498200456035298,0.48493104840075524,0.39875580319810094,0.27766047062384347,0.13235217968116306
2026-09-08,0.1889569838534111,0.7930469698507243,0.4616000617849677,0.695032646166584,0.8416979071214616,0.9780851659449803,0.9241075726880987,0.7276352460257713,0.7853694100477876,0.6654948041065047,0.5388948250669747,0.40166356305070794,0.2837617363050473,0.05580258672767298
2026-09-09,0.1930615407377207,0.801072661794671,0.48625432035249944,0.749622369869408,0.7978897114586982,0.9617523933307128,0.8729406656003864,0.6601742672748666,0.7943045893693196,0.7093023746496337,0.535268394827605,0.41500663458294595,0.26965395502871514,0.13082011952940104
2026-09-10,0.24460341201005037,0.8242475069961132,0.5019272061199951,0.7105483483874186,0.8177000892333586,0.937184958034773,0.9026450238341502,0.6876139141105247,0.7734681949852956,0.6919437205019573,0.4994920966388393,0.3516005361521038,0.24185625505792646,0.11925589132510814
2026-09-11,0.17327441065767551,0.7537907264520481,0.49983323030170806,0.6831805521550827,0.81088163639158,0.9334521816956715,0.8793229730406842,0.6792742128130782,0.7775630513338032,0.6917715669567498,0.45207251094491674,0.4192775077272948,0.21457514645286296,0.13489975884253652
2026-09-14,0.188351034566272,0.8188047889477883,0.4661190601241735,0.7463997223365443,0.8249212480507295,0.9835066948679316,0.8977333530231882,0.6682919085098592,0.8474246668777993,0.6990486063248876,0.49156227386351725,0.38700879085786377,0.2368041282305498,0.05119481891616624
